NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,NO_MESORREGIAO,CO_MESORREGIAO,NO_MICRORREGIAO,CO_MICRORREGIAO,NO_ENTIDADE,CO_ENTIDADE,QT_MAT_BAS,QT_MAT_INF,QT_MAT_FUND,QT_MAT_MED,QT_MAT_EJA,QT_MAT_ESP
Nordeste,2,Pernambuco,PE,26,Itaíba,2607505,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA MUNICIPAL GERSON MARANHAO,26047381,59,23,36,0,0,0
Nordeste,2,Pernambuco,PE,26,Itaíba,2607505,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA MUNICIPAL TIRADENTES,26047403,,,,,,
Nordeste,2,Pernambuco,PE,26,Itaíba,2607505,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA MUNICIPAL MAJOR ANTONIO INACIO,26047411,454,89,365,0,0,3
Nordeste,2,Pernambuco,PE,26,Itaíba,2607505,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA MUNICIPAL MARECHAL DEODORO DA FONSECA,26047420,,,,,,
Nordeste,2,Pernambuco,PE,26,Itaíba,2607505,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA MUNICIPAL DUARTE COELHO,26047438,30,12,18,0,0,0
Nordeste,2,Pernambuco,PE,26,Itaíba,2607505,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES,26047454,47,14,33,0,0,1
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA ARNAU TENORIO HOLANDA,26047462,,,,,,
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA JOSE FLORENCIO,26047470,119,60,59,0,0,2
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA ANTONIO DE MOURA CAVALCANTI,26047500,8,4,4,0,0,0
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA JOSE ELIAS DA SILVA,26047551,,,,,,
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA MUNICIPAL JOAO BATISTA CORDEIRO VAZ,26047560,198,52,146,0,0,14
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA JOAO SOARES NEIVA,26047594,13,5,8,0,0,1
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA JOAQUIM TENORIO DA SILVA,26047608,12,0,12,0,0,0
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA LIDIA TENORIO HOLANDA,26047624,62,27,35,0,0,0
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA LUZIA BEZERRA CAVALCANTI,26047659,57,21,36,0,0,0
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA MARIA CORDEIRO VAZ,26047683,21,12,9,0,0,0
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA PEDRO CAMPELO SALVIANO,26047730,63,24,39,0,0,2
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA PETRONILO TENORIO LIMA,26047748,21,8,13,0,0,2
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA SEVERINO RAFAEL JAPIASSU,26047756,23,6,17,0,0,0
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA SIGISMUNDO DINIZ ALBUQUERQUE,26047764,21,9,12,0,0,2
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA SITIO INGAZEIRA,26047772,,,,,,
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR BRASILIANO DONINO DA COSTA LIMA,26047837,283,0,0,283,0,6
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA ANETE VALE DE OLIVEIRA,26047845,538,0,451,0,87,28
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA ANTONIO VANDEIRA DA SILVA,26047870,27,16,11,0,0,1
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA LOURENCO MELO CAVALCANTI,26047888,,,,,,
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA MARTA LUIZA GALINDO GOMES,26047896,89,89,0,0,0,1
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA PEDRO BELO MARIANO,26047900,,,,,,
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA JOAO GALINDO,26047918,293,0,231,0,62,14
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA DR LUIS DE FRANCA DA COSTA LIMA,26047950,189,189,0,0,0,5
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA FRANCISCA DA SILVA LIMA,26047977,232,80,152,0,0,15
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA JOSE FIRMO CAVALCANTI,26047993,308,72,236,0,0,13
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA JULIO TENORIO CAVALCANTI,26048000,223,65,158,0,0,14
Nordeste,2,Pernambuco,PE,26,Pedra,2610806,Agreste Pernambucano,2603,Vale do Ipanema,26007,ESCOLA AMALIA CAVALCANTI DA COSTA LIMA,26048078,691,0,233,366,92,33
